image_id,question_type,question,ground_truth,image_url,n_clusters,n_noise,attention_entropy,token_confidence,predicted_token,cluster_count
53,other,What is the man holding?,knife,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,0,0.8467282675545684,-0.341796875,The,0
54,other,What is the man cutting?,cake,http://images.cocodataset.org/train2014/COCO_train2014_000000393251.jpg,0,0,0.8470514145056973,-0.1884765625,The,0
55,other,What is the fruit?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,0,0.8437544567462583,-0.1376953125,The,0
56,other,What is the name of the type of person that would make this food?,chef,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,0,0.4623900368402885,-0.9296875,I,0
57,other,What type of ice cream is on the plate?,vanilla,http://images.cocodataset.org/train2014/COCO_train2014_000000262180.jpg,0,0,0.8488900722219207,-0.83203125,I,0
58,other,Is this an indoor or outdoor photo?,outdoor,http://images.cocodataset.org/train2014/COCO_train2014_000000524325.jpg,0,0,0.9286872940319961,-0.5078125,The,0
59,other,What's missing from this hot dog?,mustard,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,0,0.8580289705831524,-0.6484375,The,0
60,other,What is the hog dog sitting on?,bun,http://images.cocodataset.org/train2014/COCO_train2014_000000043697.jpg,0,0,0.857802436814624,-0.54296875,The,0
61,other,What is the sky full of?,clouds,http://images.cocodataset.org/train2014/COCO_train2014_000000262184.jpg,0,0,0.8603462720010182,-0.341796875,The,0
62,other,What is the color of the carpet?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000131113.jpg,0,0,0.8608851857418931,-0.2421875,The,0
63,other,What shape are the windows on the side of the plane?,square,http://images.cocodataset.org/train2014/COCO_train2014_000000262187.jpg,0,0,0.7907645431641007,-0.30859375,The,0
64,other,What is the website on the sign?,wmatacom,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,0,0,0.9254066701347133,-0.1474609375,The,0
65,other,What is the bear called?,teddy,http://images.cocodataset.org/train2014/COCO_train2014_000000262191.jpg,0,0,0.8574076665593539,-0.439453125,The,0
66,other,What type of tree is the man standing next to?,elm,http://images.cocodataset.org/train2014/COCO_train2014_000000524338.jpg,0,0,0.8570270136031932,-0.83984375,I,0
67,other,What pattern is on the pants?,stripes,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,0,0,0.8574135534826878,-0.111328125,The,0
68,other,What sport is this person playing?,baseball,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,0,0,0.858595310521424,-0.08544921875,The,0
69,other,What is the position of the player behind the batter called?,catcher,http://images.cocodataset.org/train2014/COCO_train2014_000000213863.jpg,0,0,0.9125056394901107,-0.00787353515625,The,0
70,other,What are they drinking?,beer,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,0,0,0.92654507973197,-0.88671875,I,0
71,other,What brand of beer is visible?,sierra nevada,http://images.cocodataset.org/train2014/COCO_train2014_000000393268.jpg,0,0,0.41597780658554395,-0.421875,I,0
72,other,What logo is on the man's shirt?,nike,http://images.cocodataset.org/train2014/COCO_train2014_000000131127.jpg,0,0,0.8466364628671781,-0.421875,The,0
73,other,What direction is the bird looking?,right,http://images.cocodataset.org/train2014/COCO_train2014_000000262201.jpg,0,0,0.9198806918009897,-1.0234375,It,0
74,other,What time of day is it?,morning,http://images.cocodataset.org/train2014/COCO_train2014_000000370986.jpg,0,0,0.6692117084094826,-0.6171875,It,0
75,other,What type of plane is this?,propeller,http://images.cocodataset.org/train2014/COCO_train2014_000000131133.jpg,0,0,0.8595375810061117,-0.451171875,The,0
76,other,What is in the picture?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,0,0.8459773080033739,-0.341796875,The,0
77,other,What time is the clock showing?,6:10,http://images.cocodataset.org/train2014/COCO_train2014_000000000064.jpg,0,0,0.8549621604130261,-0.49609375,The,0
78,other,What are the vases sitting on?,table,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,0,0.859031613868673,-0.298828125,The,0
79,other,What is the table made of?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000458763.jpg,0,0,0.8573713376805777,-0.640625,The,0
80,other,What is the green stuff on this pizza?,spinach,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,0,0,0.8503476763806027,-0.451171875,The,0
81,other,Is it thick or thin crust?,thick,http://images.cocodataset.org/train2014/COCO_train2014_000000567990.jpg,0,0,0.8595078904762894,-0.6484375,The,0
82,other,What is the orange thing?,bag,http://images.cocodataset.org/train2014/COCO_train2014_000000393286.jpg,0,0,0.8445161832447959,-0.451171875,The,0
83,other,Is this train headed towards or from the orange building?,from,http://images.cocodataset.org/train2014/COCO_train2014_000000000071.jpg,0,0,0.8562386591400741,-0.94140625,I,0
84,other,What is the giraffe eating?,leaves,http://images.cocodataset.org/train2014/COCO_train2014_000000000072.jpg,0,0,0.7050012008238896,-0.94921875,It,0
85,other,What is on the woman's neck?,necklace,http://images.cocodataset.org/train2014/COCO_train2014_000000393290.jpg,0,0,0.8559844214682963,-0.2470703125,The,0
86,other,What item is folded up and sitting on the edge of the shower stall?,towel,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,0,0.44198148305835017,-0.98046875,I,0
87,other,What pattern is on the shower curtain?,solid,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,0,0.7436065552819442,-0.9609375,There,0
88,other,What are the colors of the countertop?,brown,http://images.cocodataset.org/train2014/COCO_train2014_000000393291.jpg,0,0,0.8519308422661211,-0.203125,The,0
89,other,What is the person on the right called?,referee,http://images.cocodataset.org/train2014/COCO_train2014_000000262221.jpg,0,0,0.847139940544564,-0.51953125,The,0
90,other,What time does the clock say?,8:00,http://images.cocodataset.org/train2014/COCO_train2014_000000000078.jpg,0,0,0.8529201828623766,-0.404296875,The,0
91,other,What is the last letter over the plane?,e,http://images.cocodataset.org/train2014/COCO_train2014_000000000081.jpg,0,0,0.8436623637400973,-0.41015625,The,0
92,other,What is the number on the mailbox?,24,http://images.cocodataset.org/train2014/COCO_train2014_000000000086.jpg,0,0,0.856132284891687,-0.052001953125,The,0
93,other,What are the animals doing?,grazing,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,0,0.8511006422823694,-0.12890625,The,0
94,other,What breed of livestock is shown?,sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000524375.jpg,0,0,0.8578454843502926,-0.48828125,The,0
95,other,What language is the sign written in?,spanish,http://images.cocodataset.org/train2014/COCO_train2014_000000131160.jpg,0,0,0.8555477669374194,-0.7578125,The,0
96,other,How has the cheese been prepared?,melted,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8564721700000606,-0.93359375,The,0
97,other,What is the cutting board used for in this scene?,plate,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.882139766904525,-0.98046875,It,0
98,other,Of what meal is this kind of food typical?,lunch,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8170526639266974,-1.125,The,0
99,other,What type of food is shown?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8558317328376301,-0.12890625,The,0
100,other,What is the topping on the hot dog?,peppers,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8413934631797492,-0.640625,The,0
101,other,What topping is on the hot dog?,onions,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8576573321585067,-0.89453125,The,0
102,other,What is in the small container?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8550292261450456,-0.287109375,The,0
103,other,What are the components of this dish?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8557535094426562,-0.12451171875,The,0
104,other,How delicious does this look?,very,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8510615408518656,-0.90625,The,0
105,other,What two vegetables are in the white bowl?,none,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.44369257486156516,-0.6640625,I,0
106,other,What type of filling is in the dish on the bottom left?,mayonnaise,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8497740359555197,-0.79296875,I,0
107,other,What is the yellow stuff in a bowl?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.84246414446034,-0.380859375,The,0
108,other,What is the hot dog sitting on top of?,bun,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8131564468113064,-0.1796875,The,0
109,other,What are the orange things?,sweet potato fries,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8477832044564471,-0.07275390625,The,0
110,other,Are the carrots diced or cut long ways?,long ways,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8452315828148041,-0.1201171875,The,0
111,other,What is in the cup?,mayo,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8483163072030558,-0.330078125,The,0
112,other,What is the orange root called?,sweet potato,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.43745812846469595,-0.8046875,I,0
113,other,What is the blackened meat on the bread?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8116327482510513,-0.546875,The,0
114,other,What is on the sandwich?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8473622343259847,-0.625,The,0
115,other,What animal is on the plate?,pig,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.7462127562081273,-0.77734375,There,0
116,other,What is on the hotdog?,onions,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8559693769211159,-0.75390625,The,0
117,other,What two vegetables can be seen on the pizza?,none,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.5298260565402866,-0.142578125,There,0
118,other,What condiment is on the potatoes?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.4192443465068504,-0.7421875,I,0
119,other,What sauces are shown?,butter,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.8551600750054545,-0.8125,I,0
120,other,What is mainly featured?,hot dog,http://images.cocodataset.org/train2014/COCO_train2014_000000524377.jpg,0,0,0.9257345570378281,-0.27734375,The,0
121,other,What is the pattern on the vase?,floral,http://images.cocodataset.org/train2014/COCO_train2014_000000393306.jpg,0,0,0.8566007709882026,-0.4765625,The,0
122,other,What is the primary color of the bathroom?,yellow,http://images.cocodataset.org/train2014/COCO_train2014_000000262159.jpg,0,0,0.8495147494655587,-0.1201171875,The,0
123,other,What is printed on the orange sign?,pizza,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,0,0.853841706288251,-1.1328125,The,0
124,other,What is the name of the hotel?,peace way,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,0,0.8530333727854612,-0.302734375,The,0
125,other,What mode of transportation is pictured?,car,http://images.cocodataset.org/train2014/COCO_train2014_000000000094.jpg,0,0,0.8549229232400489,-0.85546875,The,0
126,other,What airline is this?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.9251897264861408,-0.76171875,The,0
127,other,The plane's stand resembles what letter?,a,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.856595568643816,-0.546875,The,0
128,other,What type of plane is this?,cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.8589580448700205,-0.94921875,The,0
129,other,What is written on the picture?,dutchsimba,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.85648759754397,-0.314453125,The,0
130,other,What shipping company is represented in the scene?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.8460402850865911,-0.515625,The,0
131,other,What airline is this plane from?,everts air cargo,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.858121274121106,-0.83203125,The,0
132,other,How does the man get down from the machine?,stairs,http://images.cocodataset.org/train2014/COCO_train2014_000000393311.jpg,0,0,0.8177620511584579,-0.2373046875,The,0
133,other,What is the picture of on wall?,abstract,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.4198495830199019,-0.83203125,I,0
134,other,What is on the carpet?,rug,http://images.cocodataset.org/train2014/COCO_train2014_000000524386.jpg,0,0,0.8427553059291018,-0.57421875,The,0
135,other,What are the ladies doing?,texting,http://images.cocodataset.org/train2014/COCO_train2014_000000131172.jpg,0,0,0.8446347764470392,-0.470703125,The,0
136,other,What is written on the street?,nothing,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.8557677085393247,-0.70703125,The,0
137,other,Urban or suburban?,urban,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.9229540327361109,-0.375,The,0
138,other,What type of vehicle is on the left?,bus,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.8396128031174176,-0.53515625,The,0
139,other,What is being held green?,light,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.4282650222490449,-0.79296875,I,0
140,other,What time of day is it?,afternoon,http://images.cocodataset.org/train2014/COCO_train2014_000000393317.jpg,0,0,0.5705973624877887,-0.53515625,It,0
141,other,What country name is written as the highest word on the bus?,guatemala,http://images.cocodataset.org/train2014/COCO_train2014_000000546151.jpg,0,0,0.8033455130995715,-0.32421875,The,0
142,other,What is the skier standing on?,skis,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,0,0.8575885538658643,-0.10693359375,The,0
143,other,What is the person doing?,skiing,http://images.cocodataset.org/train2014/COCO_train2014_000000021826.jpg,0,0,0.8535900495630405,-0.0771484375,The,0
144,other,What infrastructure would one drive on to go perpendicular to the water?,boat,http://images.cocodataset.org/train2014/COCO_train2014_000000000109.jpg,0,0,0.801173305928676,-1.1015625,The,0
145,other,What pizza topping is this?,cheese,http://images.cocodataset.org/train2014/COCO_train2014_000000000110.jpg,0,0,0.542976391565701,-0.90234375,It,0
146,other,What is in the vase next to the flowers?,paper,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,0,0.4478989253913281,-1.0078125,I,0
147,other,Are these flowers real or silk?,real,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,0,0.8554192930610509,-0.8203125,The,0
148,other,England's Queen mother and these blooms share what syllable?,sun,http://images.cocodataset.org/train2014/COCO_train2014_000000305853.jpg,0,0,0.9089087871031233,-0.8046875,The,0
149,other,What emblem is on the cake?,words,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,0,0.4244559448710609,-0.68359375,I,0
150,other,Are they outside or in?,inside,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,0,0.4348704484540441,-1.0703125,I,0
151,other,What are the initials on the cake?,md,http://images.cocodataset.org/train2014/COCO_train2014_000000000113.jpg,0,0,0.4427590334024775,-0.6328125,I,0
152,other,What utensil is in the pan?,knife,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,0,0.8561910807255346,-1.0234375,The,0
153,other,What is the red vegetable in the clear dish?,tomato,http://images.cocodataset.org/train2014/COCO_train2014_000000262261.jpg,0,0,0.7970089761431672,-0.93359375,The,0
154,other,What tree is on the left?,evergreen,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.41925552697194424,-0.5,I,0
155,other,What is the material right around the clock?,wood,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.85019594984202,-0.9453125,The,0
156,other,How tall is this building?,100 feet,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.5522181226629335,-0.671875,It,0
157,other,What materials are on the roof?,shingles,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.8564955884574852,-0.6640625,The,0
158,other,What is in gold at the top of the building?,clock,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.852885736689515,-0.8359375,I,0
159,other,What are on both side of the building?,trees,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.4217366254394744,-0.9140625,I,0
160,other,What is around the tree?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000131190.jpg,0,0,0.4202279227703761,-0.69921875,I,0
161,other,What is the woman doing in this photo?,petting sheep,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,0,0.8473132271483114,-0.392578125,The,0
162,other,What are the sheep standing on?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,0,0.8579692051995782,-0.052001953125,The,0
163,other,What is the woman feeding the animal?,hay,http://images.cocodataset.org/train2014/COCO_train2014_000000131197.jpg,0,0,0.8555867201599284,-0.6640625,The,0
164,other,What type of silverware is on the plates?,knife and spoon,http://images.cocodataset.org/train2014/COCO_train2014_000000000127.jpg,0,0,0.6003169160011292,-0.703125,There,0
165,other,What is the man holding in his left hand?,ski pole,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.8286245909697254,-0.34765625,The,0
166,other,What is the color of the zipper?,black,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.43672875766185576,-0.90625,I,0
167,other,Are the boots a solid color or patterned?,patterned,http://images.cocodataset.org/train2014/COCO_train2014_000000262273.jpg,0,0,0.8292845821942848,-0.427734375,The,0
168,other,What are the people doing in the street?,walking,http://images.cocodataset.org/train2014/COCO_train2014_000000524420.jpg,0,0,0.8422860227456319,-0.1796875,The,0
169,other,What is floating near the bird?,ice,http://images.cocodataset.org/train2014/COCO_train2014_000000436929.jpg,0,0,0.4093536395981069,-0.53515625,I,0
170,other,What brand of soda is advertised?,pepsi,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,0,0.8570389876216269,-0.392578125,The,0
171,other,What Mexican food restaurant chain is advertised?,del taco,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,0,0.8580888051782419,-0.828125,I,0
172,other,How is the turnout?,good,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,0,0.8506146848228,-0.734375,The,0
173,other,What is the large sculpture next to the oversized cola bottle?,building,http://images.cocodataset.org/train2014/COCO_train2014_000000284012.jpg,0,0,0.529910977909853,-0.05615234375,There,0
174,other,What time is it?,1:50,http://images.cocodataset.org/train2014/COCO_train2014_000000000138.jpg,0,0,0.9530808189873747,-0.5703125,The,0
175,other,What continent might this be?,africa,http://images.cocodataset.org/train2014/COCO_train2014_000000262285.jpg,0,0,0.8574648293002815,-0.890625,The,0
176,other,What type of fruit is on the plate?,banana,http://images.cocodataset.org/train2014/COCO_train2014_000000000142.jpg,0,0,0.8483204910647659,-0.45703125,The,0
177,other,What is in the blue chair?,teddy bears,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.45351892993619175,-1.203125,I,0
178,other,What type of footwear is the person wearing?,socks,http://images.cocodataset.org/train2014/COCO_train2014_000000131215.jpg,0,0,0.8396625621611986,-0.035888671875,The,0
179,other,What are the animals doing?,eating,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,0,0.8505818152829822,-0.12451171875,The,0
180,other,What type of animal is in the picture?,giraffe,http://images.cocodataset.org/train2014/COCO_train2014_000000000144.jpg,0,0,0.8474094561385838,-0.1201171875,The,0
181,other,What does the front of the bus say at the top?,special,http://images.cocodataset.org/train2014/COCO_train2014_000000131225.jpg,0,0,0.7892255205538565,-0.36328125,The,0
